symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
SWPPX,2021-07-25 00:00:00+00:00,68.14,68.14,68.14,68.14,0.0,67.2775368901,67.2775368901,67.2775368901,67.2775368901,0.0,0.0,1.0
SWPPX,2021-07-26 00:00:00+00:00,68.14,68.14,68.14,68.14,0.0,67.2775368901,67.2775368901,67.2775368901,67.2775368901,0.0,0.0,1.0
SWPPX,2021-07-27 00:00:00+00:00,67.82,67.82,67.82,67.82,0.0,66.9615872011,66.9615872011,66.9615872011,66.9615872011,0.0,0.0,1.0
SWPPX,2021-07-28 00:00:00+00:00,67.81,67.81,67.81,67.81,0.0,66.9517137733,66.9517137733,66.9517137733,66.9517137733,0.0,0.0,1.0
SWPPX,2021-07-29 00:00:00+00:00,68.1,68.1,68.1,68.1,0.0,67.238043179,67.238043179,67.238043179,67.238043179,0.0,0.0,1.0
SWPPX,2021-07-30 00:00:00+00:00,67.74,67.74,67.74,67.74,0.0,66.8825997789,66.8825997789,66.8825997789,66.8825997789,0.0,0.0,1.0
SWPPX,2021-07-31 00:00:00+00:00,67.61,67.61,67.61,67.61,0.0,66.7542452178,66.7542452178,66.7542452178,66.7542452178,0.0,0.0,1.0
SWPPX,2021-08-01 00:00:00+00:00,67.61,67.61,67.61,67.61,0.0,66.7542452178,66.7542452178,66.7542452178,66.7542452178,0.0,0.0,1.0
SWPPX,2021-08-02 00:00:00+00:00,67.61,67.61,67.61,67.61,0.0,66.7542452178,66.7542452178,66.7542452178,66.7542452178,0.0,0.0,1.0
SWPPX,2021-08-03 00:00:00+00:00,68.17,68.17,68.17,68.17,0.0,67.3071571734,67.3071571734,67.3071571734,67.3071571734,0.0,0.0,1.0
SWPPX,2021-08-04 00:00:00+00:00,67.85,67.85,67.85,67.85,0.0,66.9912074845,66.9912074845,66.9912074845,66.9912074845,0.0,0.0,1.0
SWPPX,2021-08-05 00:00:00+00:00,68.27,68.27,68.27,68.27,0.0,67.4058914512,67.4058914512,67.4058914512,67.4058914512,0.0,0.0,1.0
SWPPX,2021-08-06 00:00:00+00:00,68.39,68.39,68.39,68.39,0.0,67.5243725846,67.5243725846,67.5243725846,67.5243725846,0.0,0.0,1.0
SWPPX,2021-08-07 00:00:00+00:00,68.33,68.33,68.33,68.33,0.0,67.4651320179,67.4651320179,67.4651320179,67.4651320179,0.0,0.0,1.0
SWPPX,2021-08-08 00:00:00+00:00,68.33,68.33,68.33,68.33,0.0,67.4651320179,67.4651320179,67.4651320179,67.4651320179,0.0,0.0,1.0
SWPPX,2021-08-09 00:00:00+00:00,68.33,68.33,68.33,68.33,0.0,67.4651320179,67.4651320179,67.4651320179,67.4651320179,0.0,0.0,1.0
SWPPX,2021-08-10 00:00:00+00:00,68.4,68.4,68.4,68.4,0.0,67.5342460123,67.5342460123,67.5342460123,67.5342460123,0.0,0.0,1.0
SWPPX,2021-08-11 00:00:00+00:00,68.57,68.57,68.57,68.57,0.0,67.7020942846,67.7020942846,67.7020942846,67.7020942846,0.0,0.0,1.0
SWPPX,2021-08-12 00:00:00+00:00,68.79,68.79,68.79,68.79,0.0,67.9193096957,67.9193096957,67.9193096957,67.9193096957,0.0,0.0,1.0
SWPPX,2021-08-13 00:00:00+00:00,68.9,68.9,68.9,68.9,0.0,68.0279174013,68.0279174013,68.0279174013,68.0279174013,0.0,0.0,1.0
SWPPX,2021-08-14 00:00:00+00:00,69.08,69.08,69.08,69.08,0.0,68.2056391013,68.2056391013,68.2056391013,68.2056391013,0.0,0.0,1.0
SWPPX,2021-08-15 00:00:00+00:00,69.08,69.08,69.08,69.08,0.0,68.2056391013,68.2056391013,68.2056391013,68.2056391013,0.0,0.0,1.0
SWPPX,2021-08-16 00:00:00+00:00,69.08,69.08,69.08,69.08,0.0,68.2056391013,68.2056391013,68.2056391013,68.2056391013,0.0,0.0,1.0
SWPPX,2021-08-17 00:00:00+00:00,68.6,68.6,68.6,68.6,0.0,67.7317145679,67.7317145679,67.7317145679,67.7317145679,0.0,0.0,1.0
SWPPX,2021-08-18 00:00:00+00:00,67.88,67.88,67.88,67.88,0.0,67.0208277678,67.0208277678,67.0208277678,67.0208277678,0.0,0.0,1.0
SWPPX,2021-08-19 00:00:00+00:00,67.97,67.97,67.97,67.97,0.0,67.1096886178,67.1096886178,67.1096886178,67.1096886178,0.0,0.0,1.0
SWPPX,2021-08-20 00:00:00+00:00,68.52,68.52,68.52,68.52,0.0,67.6527271457,67.6527271457,67.6527271457,67.6527271457,0.0,0.0,1.0
SWPPX,2021-08-21 00:00:00+00:00,69.11,69.11,69.11,69.11,0.0,68.2352593847,68.2352593847,68.2352593847,68.2352593847,0.0,0.0,1.0
SWPPX,2021-08-22 00:00:00+00:00,69.11,69.11,69.11,69.11,0.0,68.2352593847,68.2352593847,68.2352593847,68.2352593847,0.0,0.0,1.0
SWPPX,2021-08-23 00:00:00+00:00,69.11,69.11,69.11,69.11,0.0,68.2352593847,68.2352593847,68.2352593847,68.2352593847,0.0,0.0,1.0
SWPPX,2021-08-24 00:00:00+00:00,69.22,69.22,69.22,69.22,0.0,68.3438670903,68.3438670903,68.3438670903,68.3438670903,0.0,0.0,1.0
SWPPX,2021-08-25 00:00:00+00:00,69.37,69.37,69.37,69.37,0.0,68.491968507,68.491968507,68.491968507,68.491968507,0.0,0.0,1.0
SWPPX,2021-08-26 00:00:00+00:00,68.97,68.97,68.97,68.97,0.0,68.0970313958,68.0970313958,68.0970313958,68.0970313958,0.0,0.0,1.0
SWPPX,2021-08-27 00:00:00+00:00,69.58,69.58,69.58,69.58,0.0,68.6993104903,68.6993104903,68.6993104903,68.6993104903,0.0,0.0,1.0
SWPPX,2021-08-28 00:00:00+00:00,69.88,69.88,69.88,69.88,0.0,68.9955133237,68.9955133237,68.9955133237,68.9955133237,0.0,0.0,1.0
SWPPX,2021-08-29 00:00:00+00:00,69.88,69.88,69.88,69.88,0.0,68.9955133237,68.9955133237,68.9955133237,68.9955133237,0.0,0.0,1.0
SWPPX,2021-08-30 00:00:00+00:00,69.88,69.88,69.88,69.88,0.0,68.9955133237,68.9955133237,68.9955133237,68.9955133237,0.0,0.0,1.0
SWPPX,2021-08-31 00:00:00+00:00,69.8,69.8,69.8,69.8,0.0,68.9165259015,68.9165259015,68.9165259015,68.9165259015,0.0,0.0,1.0
SWPPX,2021-09-01 00:00:00+00:00,69.82,69.82,69.82,69.82,0.0,68.936272757,68.936272757,68.936272757,68.936272757,0.0,0.0,1.0
SWPPX,2021-09-02 00:00:00+00:00,70.03,70.03,70.03,70.03,0.0,69.1436147404,69.1436147404,69.1436147404,69.1436147404,0.0,0.0,1.0
SWPPX,2021-09-03 00:00:00+00:00,70.01,70.01,70.01,70.01,0.0,69.1238678849,69.1238678849,69.1238678849,69.1238678849,0.0,0.0,1.0
SWPPX,2021-09-04 00:00:00+00:00,69.77,69.77,69.77,69.77,0.0,68.8869056181,68.8869056181,68.8869056181,68.8869056181,0.0,0.0,1.0
SWPPX,2021-09-05 00:00:00+00:00,69.77,69.77,69.77,69.77,0.0,68.8869056181,68.8869056181,68.8869056181,68.8869056181,0.0,0.0,1.0
SWPPX,2021-09-06 00:00:00+00:00,69.77,69.77,69.77,69.77,0.0,68.8869056181,68.8869056181,68.8869056181,68.8869056181,0.0,0.0,1.0
SWPPX,2021-09-07 00:00:00+00:00,69.77,69.77,69.77,69.77,0.0,68.8869056181,68.8869056181,68.8869056181,68.8869056181,0.0,0.0,1.0
SWPPX,2021-09-08 00:00:00+00:00,69.69,69.69,69.69,69.69,0.0,68.8079181959,68.8079181959,68.8079181959,68.8079181959,0.0,0.0,1.0
SWPPX,2021-09-09 00:00:00+00:00,69.37,69.37,69.37,69.37,0.0,68.491968507,68.491968507,68.491968507,68.491968507,0.0,0.0,1.0
SWPPX,2021-09-10 00:00:00+00:00,68.84,68.84,68.84,68.84,0.0,67.9686768346,67.9686768346,67.9686768346,67.9686768346,0.0,0.0,1.0
SWPPX,2021-09-11 00:00:00+00:00,68.99,68.99,68.99,68.99,0.0,68.1167782513,68.1167782513,68.1167782513,68.1167782513,0.0,0.0,1.0
SWPPX,2021-09-12 00:00:00+00:00,68.99,68.99,68.99,68.99,0.0,68.1167782513,68.1167782513,68.1167782513,68.1167782513,0.0,0.0,1.0
SWPPX,2021-09-13 00:00:00+00:00,68.99,68.99,68.99,68.99,0.0,68.1167782513,68.1167782513,68.1167782513,68.1167782513,0.0,0.0,1.0
SWPPX,2021-09-14 00:00:00+00:00,68.62,68.62,68.62,68.62,0.0,67.7514614235,67.7514614235,67.7514614235,67.7514614235,0.0,0.0,1.0
SWPPX,2021-09-15 00:00:00+00:00,69.2,69.2,69.2,69.2,0.0,68.3241202347,68.3241202347,68.3241202347,68.3241202347,0.0,0.0,1.0
SWPPX,2021-09-16 00:00:00+00:00,69.09,69.09,69.09,69.09,0.0,68.2155125291,68.2155125291,68.2155125291,68.2155125291,0.0,0.0,1.0
SWPPX,2021-09-17 00:00:00+00:00,68.46,68.46,68.46,68.46,0.0,67.593486579,67.593486579,67.593486579,67.593486579,0.0,0.0,1.0
SWPPX,2021-09-18 00:00:00+00:00,67.3,67.3,67.3,67.3,0.0,66.4481689566,66.4481689566,66.4481689566,66.4481689566,0.0,0.0,1.0
SWPPX,2021-09-19 00:00:00+00:00,67.3,67.3,67.3,67.3,0.0,66.4481689566,66.4481689566,66.4481689566,66.4481689566,0.0,0.0,1.0
SWPPX,2021-09-20 00:00:00+00:00,67.3,67.3,67.3,67.3,0.0,66.4481689566,66.4481689566,66.4481689566,66.4481689566,0.0,0.0,1.0
SWPPX,2021-09-21 00:00:00+00:00,67.25,67.25,67.25,67.25,0.0,66.3988018177,66.3988018177,66.3988018177,66.3988018177,0.0,0.0,1.0
SWPPX,2021-09-22 00:00:00+00:00,67.89,67.89,67.89,67.89,0.0,67.0307011956,67.0307011956,67.0307011956,67.0307011956,0.0,0.0,1.0
SWPPX,2021-09-23 00:00:00+00:00,68.72,68.72,68.72,68.72,0.0,67.8501957013,67.8501957013,67.8501957013,67.8501957013,0.0,0.0,1.0
SWPPX,2021-09-24 00:00:00+00:00,68.82,68.82,68.82,68.82,0.0,67.9489299791,67.9489299791,67.9489299791,67.9489299791,0.0,0.0,1.0
SWPPX,2021-09-25 00:00:00+00:00,68.63,68.63,68.63,68.63,0.0,67.7613348513,67.7613348513,67.7613348513,67.7613348513,0.0,0.0,1.0
SWPPX,2021-09-26 00:00:00+00:00,68.63,68.63,68.63,68.63,0.0,67.7613348513,67.7613348513,67.7613348513,67.7613348513,0.0,0.0,1.0
SWPPX,2021-09-27 00:00:00+00:00,68.63,68.63,68.63,68.63,0.0,67.7613348513,67.7613348513,67.7613348513,67.7613348513,0.0,0.0,1.0
SWPPX,2021-09-28 00:00:00+00:00,67.23,67.23,67.23,67.23,0.0,66.3790549621,66.3790549621,66.3790549621,66.3790549621,0.0,0.0,1.0
SWPPX,2021-09-29 00:00:00+00:00,67.35,67.35,67.35,67.35,0.0,66.4975360955,66.4975360955,66.4975360955,66.4975360955,0.0,0.0,1.0
SWPPX,2021-09-30 00:00:00+00:00,66.55,66.55,66.55,66.55,0.0,65.7076618731,65.7076618731,65.7076618731,65.7076618731,0.0,0.0,1.0
SWPPX,2021-10-01 00:00:00+00:00,67.31,67.31,67.31,67.31,0.0,66.4580423844,66.4580423844,66.4580423844,66.4580423844,0.0,0.0,1.0
SWPPX,2021-10-02 00:00:00+00:00,66.44,66.44,66.44,66.44,0.0,65.5990541675,65.5990541675,65.5990541675,65.5990541675,0.0,0.0,1.0
SWPPX,2021-10-03 00:00:00+00:00,66.44,66.44,66.44,66.44,0.0,65.5990541675,65.5990541675,65.5990541675,65.5990541675,0.0,0.0,1.0
SWPPX,2021-10-04 00:00:00+00:00,66.44,66.44,66.44,66.44,0.0,65.5990541675,65.5990541675,65.5990541675,65.5990541675,0.0,0.0,1.0
SWPPX,2021-10-05 00:00:00+00:00,67.15,67.15,67.15,67.15,0.0,66.3000675399,66.3000675399,66.3000675399,66.3000675399,0.0,0.0,1.0
SWPPX,2021-10-06 00:00:00+00:00,67.43,67.43,67.43,67.43,0.0,66.5765235177,66.5765235177,66.5765235177,66.5765235177,0.0,0.0,1.0
SWPPX,2021-10-07 00:00:00+00:00,68.0,68.0,68.0,68.0,0.0,67.1393089012,67.1393089012,67.1393089012,67.1393089012,0.0,0.0,1.0
SWPPX,2021-10-08 00:00:00+00:00,67.87,67.87,67.87,67.87,0.0,67.01095434,67.01095434,67.01095434,67.01095434,0.0,0.0,1.0
SWPPX,2021-10-09 00:00:00+00:00,67.41,67.41,67.41,67.41,0.0,66.5567766622,66.5567766622,66.5567766622,66.5567766622,0.0,0.0,1.0
SWPPX,2021-10-10 00:00:00+00:00,67.41,67.41,67.41,67.41,0.0,66.5567766622,66.5567766622,66.5567766622,66.5567766622,0.0,0.0,1.0
SWPPX,2021-10-11 00:00:00+00:00,67.41,67.41,67.41,67.41,0.0,66.5567766622,66.5567766622,66.5567766622,66.5567766622,0.0,0.0,1.0
SWPPX,2021-10-12 00:00:00+00:00,67.24,67.24,67.24,67.24,0.0,66.3889283899,66.3889283899,66.3889283899,66.3889283899,0.0,0.0,1.0
SWPPX,2021-10-13 00:00:00+00:00,67.45,67.45,67.45,67.45,0.0,66.5962703733,66.5962703733,66.5962703733,66.5962703733,0.0,0.0,1.0
SWPPX,2021-10-14 00:00:00+00:00,68.61,68.61,68.61,68.61,0.0,67.7415879957,67.7415879957,67.7415879957,67.7415879957,0.0,0.0,1.0
SWPPX,2021-10-15 00:00:00+00:00,69.12,69.12,69.12,69.12,0.0,68.2451328125,68.2451328125,68.2451328125,68.2451328125,0.0,0.0,1.0
SWPPX,2021-10-16 00:00:00+00:00,69.35,69.35,69.35,69.35,0.0,68.4722216514,68.4722216514,68.4722216514,68.4722216514,0.0,0.0,1.0
SWPPX,2021-10-17 00:00:00+00:00,69.35,69.35,69.35,69.35,0.0,68.4722216514,68.4722216514,68.4722216514,68.4722216514,0.0,0.0,1.0
SWPPX,2021-10-18 00:00:00+00:00,69.35,69.35,69.35,69.35,0.0,68.4722216514,68.4722216514,68.4722216514,68.4722216514,0.0,0.0,1.0
SWPPX,2021-10-19 00:00:00+00:00,69.86,69.86,69.86,69.86,0.0,68.9757664682,68.9757664682,68.9757664682,68.9757664682,0.0,0.0,1.0
SWPPX,2021-10-20 00:00:00+00:00,70.12,70.12,70.12,70.12,0.0,69.2324755904,69.2324755904,69.2324755904,69.2324755904,0.0,0.0,1.0
SWPPX,2021-10-21 00:00:00+00:00,70.34,70.34,70.34,70.34,0.0,69.4496910016,69.4496910016,69.4496910016,69.4496910016,0.0,0.0,1.0
SWPPX,2021-10-22 00:00:00+00:00,70.26,70.26,70.26,70.26,0.0,69.3707035793,69.3707035793,69.3707035793,69.3707035793,0.0,0.0,1.0
SWPPX,2021-10-23 00:00:00+00:00,70.6,70.6,70.6,70.6,0.0,69.7064001238,69.7064001238,69.7064001238,69.7064001238,0.0,0.0,1.0
SWPPX,2021-10-24 00:00:00+00:00,70.6,70.6,70.6,70.6,0.0,69.7064001238,69.7064001238,69.7064001238,69.7064001238,0.0,0.0,1.0
SWPPX,2021-10-25 00:00:00+00:00,70.6,70.6,70.6,70.6,0.0,69.7064001238,69.7064001238,69.7064001238,69.7064001238,0.0,0.0,1.0
SWPPX,2021-10-26 00:00:00+00:00,70.72,70.72,70.72,70.72,0.0,69.8248812572,69.8248812572,69.8248812572,69.8248812572,0.0,0.0,1.0
SWPPX,2021-10-27 00:00:00+00:00,70.37,70.37,70.37,70.37,0.0,69.4793112849,69.4793112849,69.4793112849,69.4793112849,0.0,0.0,1.0
SWPPX,2021-10-28 00:00:00+00:00,71.06,71.06,71.06,71.06,0.0,70.1605778017,70.1605778017,70.1605778017,70.1605778017,0.0,0.0,1.0
SWPPX,2021-10-29 00:00:00+00:00,71.21,71.21,71.21,71.21,0.0,70.3086792184,70.3086792184,70.3086792184,70.3086792184,0.0,0.0,1.0
SWPPX,2021-10-30 00:00:00+00:00,71.34,71.34,71.34,71.34,0.0,70.4370337795,70.4370337795,70.4370337795,70.4370337795,0.0,0.0,1.0
SWPPX,2021-10-31 00:00:00+00:00,71.34,71.34,71.34,71.34,0.0,70.4370337795,70.4370337795,70.4370337795,70.4370337795,0.0,0.0,1.0
SWPPX,2021-11-01 00:00:00+00:00,71.34,71.34,71.34,71.34,0.0,70.4370337795,70.4370337795,70.4370337795,70.4370337795,0.0,0.0,1.0
SWPPX,2021-11-02 00:00:00+00:00,71.6,71.6,71.6,71.6,0.0,70.6937429018,70.6937429018,70.6937429018,70.6937429018,0.0,0.0,1.0
SWPPX,2021-11-03 00:00:00+00:00,72.06,72.06,72.06,72.06,0.0,71.1479205797,71.1479205797,71.1479205797,71.1479205797,0.0,0.0,1.0
SWPPX,2021-11-04 00:00:00+00:00,72.37,72.37,72.37,72.37,0.0,71.4539968408,71.4539968408,71.4539968408,71.4539968408,0.0,0.0,1.0
SWPPX,2021-11-05 00:00:00+00:00,72.65,72.65,72.65,72.65,0.0,71.7304528187,71.7304528187,71.7304528187,71.7304528187,0.0,0.0,1.0
SWPPX,2021-11-06 00:00:00+00:00,72.72,72.72,72.72,72.72,0.0,71.7995668131,71.7995668131,71.7995668131,71.7995668131,0.0,0.0,1.0
SWPPX,2021-11-07 00:00:00+00:00,72.72,72.72,72.72,72.72,0.0,71.7995668131,71.7995668131,71.7995668131,71.7995668131,0.0,0.0,1.0
SWPPX,2021-11-08 00:00:00+00:00,72.72,72.72,72.72,72.72,0.0,71.7995668131,71.7995668131,71.7995668131,71.7995668131,0.0,0.0,1.0
SWPPX,2021-11-09 00:00:00+00:00,72.47,72.47,72.47,72.47,0.0,71.5527311186,71.5527311186,71.5527311186,71.5527311186,0.0,0.0,1.0
SWPPX,2021-11-10 00:00:00+00:00,71.89,71.89,71.89,71.89,0.0,70.9800723074,70.9800723074,70.9800723074,70.9800723074,0.0,0.0,1.0
SWPPX,2021-11-11 00:00:00+00:00,71.93,71.93,71.93,71.93,0.0,71.0195660185,71.0195660185,71.0195660185,71.0195660185,0.0,0.0,1.0
SWPPX,2021-11-12 00:00:00+00:00,72.45,72.45,72.45,72.45,0.0,71.5329842631,71.5329842631,71.5329842631,71.5329842631,0.0,0.0,1.0
SWPPX,2021-11-13 00:00:00+00:00,72.45,72.45,72.45,72.45,0.0,71.5329842631,71.5329842631,71.5329842631,71.5329842631,0.0,0.0,1.0
SWPPX,2021-11-14 00:00:00+00:00,72.45,72.45,72.45,72.45,0.0,71.5329842631,71.5329842631,71.5329842631,71.5329842631,0.0,0.0,1.0
SWPPX,2021-11-15 00:00:00+00:00,72.45,72.45,72.45,72.45,0.0,71.5329842631,71.5329842631,71.5329842631,71.5329842631,0.0,0.0,1.0
SWPPX,2021-11-16 00:00:00+00:00,72.74,72.74,72.74,72.74,0.0,71.8193136687,71.8193136687,71.8193136687,71.8193136687,0.0,0.0,1.0
SWPPX,2021-11-17 00:00:00+00:00,72.56,72.56,72.56,72.56,0.0,71.6415919686,71.6415919686,71.6415919686,71.6415919686,0.0,0.0,1.0
SWPPX,2021-11-18 00:00:00+00:00,72.82,72.82,72.82,72.82,0.0,71.8983010909,71.8983010909,71.8983010909,71.8983010909,0.0,0.0,1.0
SWPPX,2021-11-19 00:00:00+00:00,72.71,72.71,72.71,72.71,0.0,71.7896933853,71.7896933853,71.7896933853,71.7896933853,0.0,0.0,1.0
SWPPX,2021-11-20 00:00:00+00:00,72.49,72.49,72.49,72.49,0.0,71.5724779742,71.5724779742,71.5724779742,71.5724779742,0.0,0.0,1.0
SWPPX,2021-11-21 00:00:00+00:00,72.49,72.49,72.49,72.49,0.0,71.5724779742,71.5724779742,71.5724779742,71.5724779742,0.0,0.0,1.0
SWPPX,2021-11-22 00:00:00+00:00,72.49,72.49,72.49,72.49,0.0,71.5724779742,71.5724779742,71.5724779742,71.5724779742,0.0,0.0,1.0
SWPPX,2021-11-23 00:00:00+00:00,72.61,72.61,72.61,72.61,0.0,71.6909591075,71.6909591075,71.6909591075,71.6909591075,0.0,0.0,1.0
SWPPX,2021-11-24 00:00:00+00:00,72.78,72.78,72.78,72.78,0.0,71.8588073798,71.8588073798,71.8588073798,71.8588073798,0.0,0.0,1.0
SWPPX,2021-11-25 00:00:00+00:00,71.13,71.13,71.13,71.13,0.0,70.2296917962,70.2296917962,70.2296917962,70.2296917962,0.0,0.0,1.0
SWPPX,2021-11-26 00:00:00+00:00,71.13,71.13,71.13,71.13,0.0,70.2296917962,70.2296917962,70.2296917962,70.2296917962,0.0,0.0,1.0
SWPPX,2021-11-27 00:00:00+00:00,72.07,72.07,72.07,72.07,0.0,71.1577940074,71.1577940074,71.1577940074,71.1577940074,0.0,0.0,1.0
SWPPX,2021-11-28 00:00:00+00:00,72.07,72.07,72.07,72.07,0.0,71.1577940074,71.1577940074,71.1577940074,71.1577940074,0.0,0.0,1.0
SWPPX,2021-11-29 00:00:00+00:00,72.07,72.07,72.07,72.07,0.0,71.1577940074,71.1577940074,71.1577940074,71.1577940074,0.0,0.0,1.0
SWPPX,2021-11-30 00:00:00+00:00,70.71,70.71,70.71,70.71,0.0,69.8150078294,69.8150078294,69.8150078294,69.8150078294,0.0,0.0,1.0
SWPPX,2021-12-01 00:00:00+00:00,69.88,69.88,69.88,69.88,0.0,68.9955133237,68.9955133237,68.9955133237,68.9955133237,0.0,0.0,1.0
SWPPX,2021-12-02 00:00:00+00:00,70.89,70.89,70.89,70.89,0.0,69.9927295295,69.9927295295,69.9927295295,69.9927295295,0.0,0.0,1.0
SWPPX,2021-12-03 00:00:00+00:00,70.29,70.29,70.29,70.29,0.0,69.4003238627,69.4003238627,69.4003238627,69.4003238627,0.0,0.0,1.0
SWPPX,2021-12-04 00:00:00+00:00,71.12,71.12,71.12,71.12,0.0,70.2198183684,70.2198183684,70.2198183684,70.2198183684,0.0,0.0,1.0
SWPPX,2021-12-05 00:00:00+00:00,71.12,71.12,71.12,71.12,0.0,70.2198183684,70.2198183684,70.2198183684,70.2198183684,0.0,0.0,1.0
SWPPX,2021-12-06 00:00:00+00:00,71.12,71.12,71.12,71.12,0.0,70.2198183684,70.2198183684,70.2198183684,70.2198183684,0.0,0.0,1.0
SWPPX,2021-12-07 00:00:00+00:00,72.59,72.59,72.59,72.59,0.0,71.671212252,71.671212252,71.671212252,71.671212252,0.0,0.0,1.0
SWPPX,2021-12-08 00:00:00+00:00,72.82,72.82,72.82,72.82,0.0,71.8983010909,71.8983010909,71.8983010909,71.8983010909,0.0,0.0,1.0
SWPPX,2021-12-09 00:00:00+00:00,72.3,72.3,72.3,72.3,0.0,71.3848828464,71.3848828464,71.3848828464,71.3848828464,0.0,0.0,1.0
SWPPX,2021-12-10 00:00:00+00:00,72.07,72.07,72.07,72.07,0.0,72.07,72.07,72.07,72.07,0.0,0.9239,1.0
SWPPX,2021-12-11 00:00:00+00:00,71.41,71.41,71.41,71.41,0.0,71.41,71.41,71.41,71.41,0.0,0.0,1.0
SWPPX,2021-12-12 00:00:00+00:00,71.41,71.41,71.41,71.41,0.0,71.41,71.41,71.41,71.41,0.0,0.0,1.0
SWPPX,2021-12-13 00:00:00+00:00,71.41,71.41,71.41,71.41,0.0,71.41,71.41,71.41,71.41,0.0,0.0,1.0
SWPPX,2021-12-14 00:00:00+00:00,70.89,70.89,70.89,70.89,0.0,70.89,70.89,70.89,70.89,0.0,0.0,1.0
SWPPX,2021-12-15 00:00:00+00:00,72.05,72.05,72.05,72.05,0.0,72.05,72.05,72.05,72.05,0.0,0.0,1.0
SWPPX,2021-12-16 00:00:00+00:00,71.42,71.42,71.42,71.42,0.0,71.42,71.42,71.42,71.42,0.0,0.0,1.0
SWPPX,2021-12-17 00:00:00+00:00,70.69,70.69,70.69,70.69,0.0,70.69,70.69,70.69,70.69,0.0,0.0,1.0
SWPPX,2021-12-18 00:00:00+00:00,69.89,69.89,69.89,69.89,0.0,69.89,69.89,69.89,69.89,0.0,0.0,1.0
SWPPX,2021-12-19 00:00:00+00:00,69.89,69.89,69.89,69.89,0.0,69.89,69.89,69.89,69.89,0.0,0.0,1.0
SWPPX,2021-12-20 00:00:00+00:00,69.89,69.89,69.89,69.89,0.0,69.89,69.89,69.89,69.89,0.0,0.0,1.0
SWPPX,2021-12-21 00:00:00+00:00,71.13,71.13,71.13,71.13,0.0,71.13,71.13,71.13,71.13,0.0,0.0,1.0
SWPPX,2021-12-22 00:00:00+00:00,71.87,71.87,71.87,71.87,0.0,71.87,71.87,71.87,71.87,0.0,0.0,1.0
SWPPX,2021-12-23 00:00:00+00:00,72.31,72.31,72.31,72.31,0.0,72.31,72.31,72.31,72.31,0.0,0.0,1.0
SWPPX,2021-12-24 00:00:00+00:00,73.32,73.32,73.32,73.32,0.0,73.32,73.32,73.32,73.32,0.0,0.0,1.0
SWPPX,2021-12-25 00:00:00+00:00,73.32,73.32,73.32,73.32,0.0,73.32,73.32,73.32,73.32,0.0,0.0,1.0
SWPPX,2021-12-26 00:00:00+00:00,73.32,73.32,73.32,73.32,0.0,73.32,73.32,73.32,73.32,0.0,0.0,1.0
SWPPX,2021-12-27 00:00:00+00:00,73.32,73.32,73.32,73.32,0.0,73.32,73.32,73.32,73.32,0.0,0.0,1.0
SWPPX,2021-12-28 00:00:00+00:00,73.24,73.24,73.24,73.24,0.0,73.24,73.24,73.24,73.24,0.0,0.0,1.0
SWPPX,2021-12-29 00:00:00+00:00,73.35,73.35,73.35,73.35,0.0,73.35,73.35,73.35,73.35,0.0,0.0,1.0
SWPPX,2021-12-30 00:00:00+00:00,73.13,73.13,73.13,73.13,0.0,73.13,73.13,73.13,73.13,0.0,0.0,1.0
SWPPX,2021-12-31 00:00:00+00:00,72.94,72.94,72.94,72.94,0.0,72.94,72.94,72.94,72.94,0.0,0.0,1.0
SWPPX,2022-01-01 00:00:00+00:00,73.41,73.41,73.41,73.41,0.0,73.41,73.41,73.41,73.41,0.0,0.0,1.0
SWPPX,2022-01-02 00:00:00+00:00,73.41,73.41,73.41,73.41,0.0,73.41,73.41,73.41,73.41,0.0,0.0,1.0
SWPPX,2022-01-03 00:00:00+00:00,73.41,73.41,73.41,73.41,0.0,73.41,73.41,73.41,73.41,0.0,0.0,1.0
SWPPX,2022-01-04 00:00:00+00:00,73.37,73.37,73.37,73.37,0.0,73.37,73.37,73.37,73.37,0.0,0.0,1.0
SWPPX,2022-01-05 00:00:00+00:00,71.95,71.95,71.95,71.95,0.0,71.95,71.95,71.95,71.95,0.0,0.0,1.0
SWPPX,2022-01-06 00:00:00+00:00,71.89,71.89,71.89,71.89,0.0,71.89,71.89,71.89,71.89,0.0,0.0,1.0
SWPPX,2022-01-07 00:00:00+00:00,71.61,71.61,71.61,71.61,0.0,71.61,71.61,71.61,71.61,0.0,0.0,1.0
SWPPX,2022-01-08 00:00:00+00:00,71.51,71.51,71.51,71.51,0.0,71.51,71.51,71.51,71.51,0.0,0.0,1.0
SWPPX,2022-01-09 00:00:00+00:00,71.51,71.51,71.51,71.51,0.0,71.51,71.51,71.51,71.51,0.0,0.0,1.0
SWPPX,2022-01-10 00:00:00+00:00,71.51,71.51,71.51,71.51,0.0,71.51,71.51,71.51,71.51,0.0,0.0,1.0
DIA,2017-01-12 00:00:00+00:00,198.75,198.91,197.53,198.88,3865239.0,179.5577978075,179.7023474812,178.4556065455,179.6752444174,3865239.0,0.0,1.0
DIA,2017-01-13 00:00:00+00:00,198.7,199.35,198.32,198.91,3468891.0,179.5126260345,180.0998590839,179.1693205594,179.7023474812,3468891.0,0.0,1.0
